sex,x_log_wage,density,median_log_wage,gap_low,gap_high
Male,3.9949323884955774,0.0541816805202963,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.0068521906902905,0.051948301781448915,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.0187719928850045,0.04994586825936854,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.030691795079718,0.0481787807859009,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.042611597274431,0.04662694851027714,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.054531399469145,0.04525324461811952,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.066451201663858,0.04401204694331302,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.078371003858572,0.042857316051544046,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.090290806053285,0.04174902871973933,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.102210608247998,0.040657293816289575,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.114130410442712,0.03956400922981994,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.126050212637425,0.03846237167391981,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.137970014832139,0.037354856469147046,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.149889817026852,0.036250409136583166,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.1618096192215654,0.03516154024531043,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.1737294214162795,0.03410182970700382,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.185649223610993,0.03308409238632515,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.197569025805707,0.032119209018374374,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.20948882800042,0.03121545080021213,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.221408630195133,0.030378061018681544,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.233328432389847,0.029608903567819648,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.24524823458456,0.028906111066927746,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.257168036779274,0.028263806415025242,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.269087838973987,0.027672070477600775,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.2810076411687,0.027117343455076694,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.292927443363414,0.02658336995251871,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.304847245558127,0.026052655483861292,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.316767047752841,0.025508248193575,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.328686849947554,0.02493555238579011,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.3406066521422675,0.024323861433181514,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.3525264543369815,0.023667375240778256,2.302585092994046,2.21375387928743,2.302585092994046
Male,4.364446256531695,0.022965613828079972,2.302585092994046,2.21375387928743,2.302585092994046
